 # Frequency[cm^-1] DOS PDOS
  8.3362826005E+01  2.0999159097E-03  1.5719E-04  1.5935E-04  1.5935E-04  1.6336E-04  1.6336E-04  1.5719E-04  2.8458E-04  2.8549E-04  2.8549E-04  2.8458E-04
  8.4362826005E+01  2.1586793642E-03  1.6141E-04  1.6367E-04  1.6367E-04  1.6789E-04  1.6789E-04  1.6141E-04  2.9269E-04  2.9367E-04  2.9367E-04  2.9269E-04
  8.5362826005E+01  2.2185276228E-03  1.6569E-04  1.6807E-04  1.6807E-04  1.7251E-04  1.7251E-04  1.6569E-04  3.0097E-04  3.0203E-04  3.0203E-04  3.0097E-04
  8.6362826005E+01  2.2762352684E-03  1.6977E-04  1.7230E-04  1.7230E-04  1.7696E-04  1.7696E-04  1.6977E-04  3.0896E-04  3.1013E-04  3.1013E-04  3.0896E-04
  8.7362826005E+01  2.3010466078E-03  1.7129E-04  1.7399E-04  1.7399E-04  1.7885E-04  1.7885E-04  1.7129E-04  3.1257E-04  3.1383E-04  3.1383E-04  3.1257E-04
  8.8362826005E+01  2.3680570492E-03  1.7605E-04  1.7892E-04  1.7892E-04  1.8402E-04  1.8402E-04  1.7605E-04  3.2183E-04  3.2321E-04  3.2321E-04  3.2183E-04
  8.9362826005E+01  2.4364810815E-03  1.8091E-04  1.8394E-04  1.8394E-04  1.8929E-04  1.8929E-04  1.8091E-04  3.3129E-04  3.3281E-04  3.3281E-04  3.3129E-04
  9.0362826005E+01  2.5061645701E-03  1.8584E-04  1.8904E-04  1.8904E-04  1.9465E-04  1.9465E-04  1.8584E-04  3.4095E-04  3.4260E-04  3.4260E-04  3.4095E-04
  9.1362826005E+01  2.5769758314E-03  1.9082E-04  1.9421E-04  1.9421E-04  2.0010E-04  2.0010E-04  1.9082E-04  3.5077E-04  3.5259E-04  3.5259E-04  3.5077E-04
  9.2362826005E+01  2.6461765732E-03  1.9567E-04  1.9924E-04  1.9924E-04  2.0542E-04  2.0542E-04  1.9567E-04  3.6038E-04  3.6237E-04  3.6237E-04  3.6038E-04
  9.3362826005E+01  2.7119734056E-03  2.0026E-04  2.0399E-04  2.0399E-04  2.1048E-04  2.1048E-04  2.0026E-04  3.6955E-04  3.7171E-04  3.7171E-04  3.6955E-04
  9.4362826005E+01  2.7744026983E-03  2.0459E-04  2.0848E-04  2.0848E-04  2.1527E-04  2.1527E-04  2.0459E-04  3.7826E-04  3.8060E-04  3.8060E-04  3.7826E-04
  9.5362826005E+01  2.8339602893E-03  2.0870E-04  2.1273E-04  2.1273E-04  2.1984E-04  2.1984E-04  2.0870E-04  3.8660E-04  3.8911E-04  3.8911E-04  3.8660E-04
  9.6362826005E+01  2.8880434199E-03  2.1240E-04  2.1654E-04  2.1654E-04  2.2398E-04  2.2398E-04  2.1240E-04  3.9422E-04  3.9688E-04  3.9688E-04  3.9422E-04
  9.7362826005E+01  2.9384089553E-03  2.1585E-04  2.2005E-04  2.2005E-04  2.2783E-04  2.2783E-04  2.1585E-04  4.0137E-04  4.0412E-04  4.0412E-04  4.0137E-04
  9.8362826005E+01  2.9912120384E-03  2.1946E-04  2.2373E-04  2.2373E-04  2.3185E-04  2.3185E-04  2.1946E-04  4.0887E-04  4.1170E-04  4.1170E-04  4.0887E-04
  9.9362826005E+01  3.0505719299E-03  2.2354E-04  2.2789E-04  2.2789E-04  2.3637E-04  2.3637E-04  2.2354E-04  4.1728E-04  4.2022E-04  4.2022E-04  4.1728E-04
  1.0036282600E+02  3.1122102796E-03  2.2777E-04  2.3220E-04  2.3220E-04  2.4107E-04  2.4107E-04  2.2777E-04  4.2601E-04  4.2906E-04  4.2906E-04  4.2601E-04
  1.0136282600E+02  3.1749528739E-03  2.3207E-04  2.3659E-04  2.3659E-04  2.4585E-04  2.4585E-04  2.3207E-04  4.3491E-04  4.3805E-04  4.3805E-04  4.3491E-04
  1.0236282600E+02  3.2391810053E-03  2.3646E-04  2.4108E-04  2.4108E-04  2.5074E-04  2.5074E-04  2.3646E-04  4.4403E-04  4.4728E-04  4.4728E-04  4.4403E-04
  1.0336282600E+02  3.3054066541E-03  2.4099E-04  2.4569E-04  2.4569E-04  2.5578E-04  2.5578E-04  2.4099E-04  4.5344E-04  4.5679E-04  4.5679E-04  4.5344E-04
  1.0436282600E+02  3.3738387629E-03  2.4568E-04  2.5047E-04  2.5047E-04  2.6099E-04  2.6099E-04  2.4568E-04  4.6318E-04  4.6661E-04  4.6661E-04  4.6318E-04
  1.0536282600E+02  3.4441194926E-03  2.5048E-04  2.5536E-04  2.5536E-04  2.6633E-04  2.6633E-04  2.5048E-04  4.7318E-04  4.7670E-04  4.7670E-04  4.7318E-04
  1.0636282600E+02  3.5268446753E-03  2.5625E-04  2.6119E-04  2.6119E-04  2.7263E-04  2.7263E-04  2.5625E-04  4.8488E-04  4.8848E-04  4.8848E-04  4.8488E-04
  1.0736282600E+02  3.6326593109E-03  2.6379E-04  2.6875E-04  2.6875E-04  2.8070E-04  2.8070E-04  2.6379E-04  4.9972E-04  5.0336E-04  5.0336E-04  4.9972E-04
  1.0836282600E+02  3.7286886229E-03  2.7052E-04  2.7554E-04  2.7554E-04  2.8803E-04  2.8803E-04  2.7052E-04  5.1329E-04  5.1697E-04  5.1697E-04  5.1329E-04
  1.0936282600E+02  3.8175022466E-03  2.7662E-04  2.8176E-04  2.8176E-04  2.9479E-04  2.9479E-04  2.7662E-04  5.2592E-04  5.2967E-04  5.2967E-04  5.2592E-04
  1.1036282600E+02  3.9016318916E-03  2.8229E-04  2.8761E-04  2.8761E-04  3.0117E-04  3.0117E-04  2.8229E-04  5.3794E-04  5.4181E-04  5.4181E-04  5.3794E-04
  1.1136282600E+02  3.9895460292E-03  2.8820E-04  2.9372E-04  2.9372E-04  3.0783E-04  3.0783E-04  2.8820E-04  5.5050E-04  5.5453E-04  5.5453E-04  5.5050E-04
  1.1236282600E+02  4.0813949987E-03  2.9435E-04  3.0009E-04  3.0009E-04  3.1479E-04  3.1479E-04  2.9435E-04  5.6363E-04  5.6783E-04  5.6783E-04  5.6363E-04
  1.1336282600E+02  4.1310909497E-03  2.9723E-04  3.0324E-04  3.0324E-04  3.1849E-04  3.1849E-04  2.9723E-04  5.7109E-04  5.7550E-04  5.7550E-04  5.7109E-04
  1.1436282600E+02  4.2228922341E-03  3.0331E-04  3.0957E-04  3.0957E-04  3.2542E-04  3.2542E-04  3.0331E-04  5.8424E-04  5.8890E-04  5.8890E-04  5.8424E-04
  1.1536282600E+02  4.3121970043E-03  3.0919E-04  3.1570E-04  3.1570E-04  3.3217E-04  3.3217E-04  3.0919E-04  5.9706E-04  6.0198E-04  6.0198E-04  5.9706E-04
  1.1636282600E+02  4.3988441783E-03  3.1486E-04  3.2162E-04  3.2162E-04  3.3871E-04  3.3871E-04  3.1486E-04  6.0951E-04  6.1472E-04  6.1472E-04  6.0951E-04
  1.1736282600E+02  4.4824244210E-03  3.2029E-04  3.2729E-04  3.2729E-04  3.4502E-04  3.4502E-04  3.2029E-04  6.2156E-04  6.2706E-04  6.2706E-04  6.2156E-04
  1.1836282600E+02  4.5650462289E-03  3.2562E-04  3.3286E-04  3.3286E-04  3.5124E-04  3.5124E-04  3.2562E-04  6.3350E-04  6.3930E-04  6.3930E-04  6.3350E-04
  1.1936282600E+02  4.6499131024E-03  3.3108E-04  3.3857E-04  3.3857E-04  3.5763E-04  3.5763E-04  3.3108E-04  6.4579E-04  6.5188E-04  6.5188E-04  6.4579E-04
  1.2036282600E+02  4.7361981835E-03  3.3661E-04  3.4436E-04  3.4436E-04  3.6412E-04  3.6412E-04  3.3661E-04  6.5832E-04  6.6469E-04  6.6469E-04  6.5832E-04
  1.2136282600E+02  4.7963121119E-03  3.4033E-04  3.4815E-04  3.4815E-04  3.6865E-04  3.6865E-04  3.4033E-04  6.6725E-04  6.7376E-04  6.7376E-04  6.6725E-04
  1.2236282600E+02  4.8839055931E-03  3.4597E-04  3.5396E-04  3.5396E-04  3.7525E-04  3.7525E-04  3.4597E-04  6.8002E-04  6.8676E-04  6.8676E-04  6.8002E-04
  1.2336282600E+02  4.9738594542E-03  3.5174E-04  3.5991E-04  3.5991E-04  3.8202E-04  3.8202E-04  3.5174E-04  6.9314E-04  7.0011E-04  7.0011E-04  6.9314E-04
  1.2436282600E+02  5.0656168326E-03  3.5761E-04  3.6596E-04  3.6596E-04  3.8893E-04  3.8893E-04  3.5761E-04  7.0655E-04  7.1375E-04  7.1375E-04  7.0655E-04
  1.2536282600E+02  5.1593440326E-03  3.6360E-04  3.7213E-04  3.7213E-04  3.9598E-04  3.9598E-04  3.6360E-04  7.2026E-04  7.2770E-04  7.2770E-04  7.2026E-04
  1.2636282600E+02  5.2549217349E-03  3.6969E-04  3.7840E-04  3.7840E-04  4.0317E-04  4.0317E-04  3.6969E-04  7.3426E-04  7.4194E-04  7.4194E-04  7.3426E-04
