segment,q_index,combined_path_distance,mode,original_cm-1,symmetry_fixed_cm-1,delta_cm-1
2,77,2.76678600,5,295.040100,294.672100,-0.368000
2,77,2.76678600,6,301.307900,301.309000,0.001100
2,77,2.76678600,7,338.799800,338.670100,-0.129700
2,77,2.76678600,8,353.837200,353.071000,-0.766200
2,77,2.76678600,9,361.210300,361.066700,-0.143600
2,77,2.76678600,10,382.085100,381.942200,-0.142900
2,77,2.76678600,11,391.066700,390.707000,-0.359700
2,77,2.76678600,12,421.002200,420.288300,-0.713900
2,77,2.76678600,13,429.971500,429.703700,-0.267800
2,77,2.76678600,14,458.721800,458.668900,-0.052900
2,77,2.76678600,15,475.852900,475.631800,-0.221100
2,77,2.76678600,16,483.649100,483.525300,-0.123800
2,77,2.76678600,17,494.204700,493.880200,-0.324500
2,77,2.76678600,18,507.706200,507.666900,-0.039300
2,77,2.76678600,19,522.810000,522.853700,0.043700
2,77,2.76678600,20,524.579500,524.026800,-0.552700
2,77,2.76678600,21,528.737600,528.082500,-0.655100
2,77,2.76678600,22,545.636500,545.366200,-0.270300
2,77,2.76678600,23,578.198100,578.025300,-0.172800
2,77,2.76678600,24,627.288600,627.341200,0.052600
2,77,2.76678600,25,637.053200,637.205300,0.152100
2,77,2.76678600,26,651.037500,651.474800,0.437300
2,77,2.76678600,27,714.827500,713.733500,-1.094000
2,77,2.76678600,28,722.398000,721.231300,-1.166700
2,77,2.76678600,29,743.959700,742.919900,-1.039800
2,77,2.76678600,30,829.208000,829.100800,-0.107200
2,78,2.79310000,1,154.092900,153.702000,-0.390900
2,78,2.79310000,2,184.009400,183.533900,-0.475500
2,78,2.79310000,3,253.266000,253.137800,-0.128200
2,78,2.79310000,4,273.093500,272.979000,-0.114500
2,78,2.79310000,5,296.781000,296.751500,-0.029500
2,78,2.79310000,6,302.010300,301.384300,-0.626000
2,78,2.79310000,7,336.678200,336.562900,-0.115300
2,78,2.79310000,8,353.114500,352.304300,-0.810200
2,78,2.79310000,9,364.005100,363.898200,-0.106900
2,78,2.79310000,10,380.843900,380.656000,-0.187900
2,78,2.79310000,11,389.658800,389.315400,-0.343400
2,78,2.79310000,12,418.036800,417.293600,-0.743200
2,78,2.79310000,13,431.128700,430.841300,-0.287400
2,78,2.79310000,14,459.794600,459.706200,-0.088400
2,78,2.79310000,15,472.819400,472.596000,-0.223400
2,78,2.79310000,16,484.222500,484.096600,-0.125900
2,78,2.79310000,17,494.523600,494.219800,-0.303800
2,78,2.79310000,18,509.982100,509.946600,-0.035500
2,78,2.79310000,19,519.613900,519.581700,-0.032200
2,78,2.79310000,20,522.155600,521.598300,-0.557300
2,78,2.79310000,21,530.385200,529.755600,-0.629600
2,78,2.79310000,22,545.087600,544.802100,-0.285500
2,78,2.79310000,23,579.231300,579.049700,-0.181600
2,78,2.79310000,24,628.488500,628.502500,0.014000
2,78,2.79310000,25,637.051100,637.187200,0.136100
2,78,2.79310000,26,649.212700,649.637100,0.424400
2,78,2.79310000,27,714.938000,713.811000,-1.127000
2,78,2.79310000,28,723.216000,722.024600,-1.191400
2,78,2.79310000,29,746.797200,745.779300,-1.017900
2,78,2.79310000,30,825.391800,825.265900,-0.125900
2,79,2.81941500,1,161.943500,161.576900,-0.366600
2,79,2.81941500,2,192.658800,192.177700,-0.481100
2,79,2.81941500,3,252.348200,252.198800,-0.149400
2,79,2.81941500,4,270.409000,270.372700,-0.036300
2,79,2.81941500,5,292.380400,292.320100,-0.060300
2,79,2.81941500,6,310.547400,309.809800,-0.737600
2,79,2.81941500,7,334.181200,334.062800,-0.118400
2,79,2.81941500,8,352.694600,351.865600,-0.829000
2,79,2.81941500,9,367.834700,367.768300,-0.066400
2,79,2.81941500,10,380.065400,379.814400,-0.251000
2,79,2.81941500,11,388.533100,388.200500,-0.332600
2,79,2.81941500,12,414.775600,414.007100,-0.768500
2,79,2.81941500,13,432.048800,431.745800,-0.303000
2,79,2.81941500,14,460.334400,460.219500,-0.114900
2,79,2.81941500,15,468.206800,467.991600,-0.215200
2,79,2.81941500,16,485.471700,485.333600,-0.138100
2,79,2.81941500,17,494.501900,494.202700,-0.299200
2,79,2.81941500,18,511.633200,511.642300,0.009100
2,79,2.81941500,19,516.359500,516.208400,-0.151100
2,79,2.81941500,20,519.529400,518.969300,-0.560100
2,79,2.81941500,21,534.413400,533.823400,-0.590000
2,79,2.81941500,22,544.491600,544.190700,-0.300900
2,79,2.81941500,23,580.265700,580.080700,-0.185000
2,79,2.81941500,24,629.408900,629.376500,-0.032400
2,79,2.81941500,25,637.022900,637.140400,0.117500
2,79,2.81941500,26,647.465500,647.873000,0.407500
2,79,2.81941500,27,715.065100,713.909500,-1.155600
2,79,2.81941500,28,724.135400,722.935400,-1.200000
2,79,2.81941500,29,749.561700,748.572100,-0.989600
2,79,2.81941500,30,821.400800,821.253000,-0.147800
2,80,2.84573000,1,169.635100,169.296000,-0.339100
2,80,2.84573000,2,201.088800,200.605100,-0.483700
2,80,2.84573000,3,251.695900,251.521400,-0.174500
2,80,2.84573000,4,266.874300,266.869500,-0.004800
2,80,2.84573000,5,288.201100,288.114300,-0.086800
2,80,2.84573000,6,317.978800,317.205600,-0.773200
2,80,2.84573000,7,331.340300,331.207100,-0.133200
2,80,2.84573000,8,352.564400,351.736700,-0.827700
2,80,2.84573000,9,371.608900,371.572200,-0.036700
2,80,2.84573000,10,381.196700,380.868400,-0.328300
2,80,2.84573000,11,387.698100,387.370000,-0.328100
2,80,2.84573000,12,411.296100,410.506000,-0.790100
2,80,2.84573000,13,432.666200,432.351000,-0.315200
2,80,2.84573000,14,460.464700,460.333400,-0.131300
2,80,2.84573000,15,462.705300,462.498800,-0.206500
2,80,2.84573000,16,487.308900,487.148000,-0.160900
2,80,2.84573000,17,494.005000,493.709200,-0.295800
2,80,2.84573000,18,510.162300,510.181200,0.018900
2,80,2.84573000,19,516.102300,515.883900,-0.218400
2,80,2.84573000,20,516.707000,516.143700,-0.563300
2,80,2.84573000,21,539.579100,539.021200,-0.557900
2,80,2.84573000,22,543.844400,543.528500,-0.315900
2,80,2.84573000,23,581.320200,581.136300,-0.183900
2,80,2.84573000,24,630.043800,629.959300,-0.084500
2,80,2.84573000,25,637.001900,637.098600,0.096700
2,80,2.84573000,26,645.875300,646.261000,0.385700
2,80,2.84573000,27,715.187500,714.008900,-1.178600
2,80,2.84573000,28,725.153900,723.959800,-1.194100
2,80,2.84573000,29,752.231500,751.276200,-0.955300
2,80,2.84573000,30,817.243600,817.070200,-0.173400
2,81,2.87204500,1,177.136400,176.827500,-0.308900
2,81,2.87204500,2,209.295300,208.812100,-0.483200
2,81,2.87204500,3,251.253600,251.048700,-0.204900
2,81,2.87204500,4,263.192200,263.204300,0.012100
2,81,2.87204500,5,284.374600,284.267600,-0.107000
2,81,2.87204500,6,323.574900,322.811400,-0.763500
2,81,2.87204500,7,328.216900,328.063800,-0.153100
2,81,2.87204500,8,352.686100,351.872700,-0.813400
2,81,2.87204500,9,372.637800,372.543800,-0.094000
2,81,2.87204500,10,386.923200,386.583400,-0.339800
2,81,2.87204500,11,387.146600,386.814800,-0.331800
2,81,2.87204500,12,407.704600,406.895300,-0.809300
2,81,2.87204500,13,432.918600,432.594200,-0.324400
2,81,2.87204500,14,456.773800,456.574500,-0.199300
2,81,2.87204500,15,460.364100,460.224900,-0.139200
2,81,2.87204500,16,489.592600,489.400300,-0.192300
2,81,2.87204500,17,492.678000,492.388500,-0.289500
2,81,2.87204500,18,507.418000,507.412600,-0.005400
2,81,2.87204500,19,513.699200,513.131800,-0.567400
2,81,2.87204500,20,517.372900,517.126300,-0.246600
2,81,2.87204500,21,543.141300,542.811600,-0.329700
2,81,2.87204500,22,545.279300,544.756500,-0.522800
2,81,2.87204500,23,582.408900,582.229700,-0.179200
2,81,2.87204500,24,630.402200,630.262600,-0.139600
2,81,2.87204500,25,637.017900,637.091900,0.074000
2,81,2.87204500,26,644.525300,644.883100,0.357800
2,81,2.87204500,27,715.286400,714.091800,-1.194600
2,81,2.87204500,28,726.258700,725.081900,-1.176800
2,81,2.87204500,29,754.790100,753.874700,-0.915400
2,81,2.87204500,30,812.929900,812.727100,-0.202800
2,82,2.89835900,1,184.404600,184.128000,-0.276600
2,82,2.89835900,2,217.274700,216.795400,-0.479300
2,82,2.89835900,3,250.921900,250.679400,-0.242500
2,82,2.89835900,4,259.616200,259.639700,0.023500
2,82,2.89835900,5,281.078300,280.959500,-0.118800
2,82,2.89835900,6,324.880200,324.709000,-0.171200
2,82,2.89835900,7,327.446400,326.714600,-0.731800
2,82,2.89835900,8,353.012500,352.221200,-0.791300
2,82,2.89835900,9,371.784400,371.633500,-0.150900
2,82,2.89835900,10,386.848700,386.513300,-0.335400
2,82,2.89835900,11,395.693300,395.320100,-0.373200
2,82,2.89835900,12,404.401900,403.581000,-0.820900
2,82,2.89835900,13,432.757500,432.426600,-0.330900
2,82,2.89835900,14,450.698400,450.504300,-0.194100
2,82,2.89835900,15,460.199700,460.059200,-0.140500
2,82,2.89835900,16,490.209500,489.935200,-0.274300
2,82,2.89835900,17,492.181600,491.950100,-0.231500
2,82,2.89835900,18,505.483500,505.469100,-0.014400
2,82,2.89835900,19,510.525800,509.952900,-0.572900
2,82,2.89835900,20,518.365700,518.076500,-0.289200
2,82,2.89835900,21,542.378300,542.036300,-0.342000
2,82,2.89835900,22,551.156100,550.674500,-0.481600
2,82,2.89835900,23,583.540800,583.369000,-0.171800
2,82,2.89835900,24,630.506800,630.311300,-0.195500
2,82,2.89835900,25,637.095300,637.145600,0.050300
2,82,2.89835900,26,643.498900,643.820600,0.321700
2,82,2.89835900,27,715.348300,714.146500,-1.201800
2,82,2.89835900,28,727.425600,726.274500,-1.151100
2,82,2.89835900,29,757.225300,756.355000,-0.870300
2,82,2.89835900,30,808.470800,808.234800,-0.236000
2,83,2.92467400,1,191.378600,191.135600,-0.243000
2,83,2.92467400,2,225.023400,224.552400,-0.471000
2,83,2.92467400,3,250.559600,250.272200,-0.287400
2,83,2.92467400,4,256.272100,256.304300,0.032200
2,83,2.92467400,5,278.538100,278.416400,-0.121700
2,83,2.92467400,6,321.403400,321.214300,-0.189100
2,83,2.92467400,7,329.998700,329.307900,-0.690800
2,83,2.92467400,8,353.496000,352.731000,-0.765000
2,83,2.92467400,9,370.358200,370.172300,-0.185900
2,83,2.92467400,10,386.781400,386.435800,-0.345600
2,83,2.92467400,11,398.895700,398.168900,-0.726800
2,83,2.92467400,12,408.195300,407.668800,-0.526500
2,83,2.92467400,13,432.161600,431.826900,-0.334700
2,83,2.92467400,14,444.673200,444.482300,-0.190900
2,83,2.92467400,15,460.086400,459.948400,-0.138000
2,83,2.92467400,16,486.693800,486.438800,-0.255000
2,83,2.92467400,17,494.949700,494.677900,-0.271800
2,83,2.92467400,18,504.554500,504.534900,-0.019600
2,83,2.92467400,19,507.220400,506.639800,-0.580600
2,83,2.92467400,20,518.758800,518.425700,-0.333100
2,83,2.92467400,21,541.550600,541.198900,-0.351700
2,83,2.92467400,22,556.980000,556.545800,-0.434200
2,83,2.92467400,23,584.719800,584.557700,-0.162100
2,83,2.92467400,24,630.391700,630.141700,-0.250000
2,83,2.92467400,25,637.250800,637.277700,0.026900
2,83,2.92467400,26,642.875200,643.150400,0.275200
2,83,2.92467400,27,715.365700,714.166700,-1.199000
2,83,2.92467400,28,728.621000,727.500800,-1.120200
2,83,2.92467400,29,759.528600,758.708200,-0.820400
2,83,2.92467400,30,803.878900,803.605600,-0.273300
2,84,2.95098900,1,197.969100,197.759500,-0.209600
2,84,2.95098900,2,232.538300,232.080900,-0.457400
2,84,2.95098900,3,250.027300,249.690800,-0.336500
2,84,2.95098900,4,253.238600,253.277400,0.038800
2,84,2.95098900,5,276.993300,276.874300,-0.119000
2,84,2.95098900,6,317.848300,317.645000,-0.203300
2,84,2.95098900,7,331.634900,330.982900,-0.652000
2,84,2.95098900,8,354.091500,353.355100,-0.736400
2,84,2.95098900,9,368.689000,368.481000,-0.208000
2,84,2.95098900,10,386.904900,386.547000,-0.357900
2,84,2.95098900,11,395.497100,394.709400,-0.787700
2,84,2.95098900,12,419.320000,418.795800,-0.524200
2,84,2.95098900,13,431.146200,430.810500,-0.335700
2,84,2.95098900,14,438.859400,438.668400,-0.191000
2,84,2.95098900,15,460.072600,459.938900,-0.133700
2,84,2.95098900,16,482.533800,482.301900,-0.231900
2,84,2.95098900,17,497.776500,497.465000,-0.311500
2,84,2.95098900,18,503.854900,503.261900,-0.593000
2,84,2.95098900,19,504.327900,504.305200,-0.022700
2,84,2.95098900,20,518.440100,518.067800,-0.372300
2,84,2.95098900,21,540.654700,540.296600,-0.358100
2,84,2.95098900,22,562.589100,562.208600,-0.380500
2,84,2.95098900,23,585.945700,585.794400,-0.151300
2,84,2.95098900,24,630.099200,629.798200,-0.301000
2,84,2.95098900,25,637.489500,637.495800,0.006300
2,84,2.95098900,26,642.724600,642.940400,0.215800
2,84,2.95098900,27,715.337100,714.151600,-1.185500
2,84,2.95098900,28,729.804800,728.718200,-1.086600
2,84,2.95098900,29,761.694500,760.928300,-0.766200
2,84,2.95098900,30,799.168400,798.853700,-0.314700
2,85,2.97730400,1,204.039800,203.861400,-0.178400
2,85,2.97730400,2,239.808200,239.375200,-0.433000
2,85,2.97730400,3,249.297200,248.910800,-0.386400
2,85,2.97730400,4,250.571600,250.615400,0.043800
2,85,2.97730400,5,276.609400,276.492000,-0.117400
2,85,2.97730400,6,314.274200,314.059900,-0.214300
2,85,2.97730400,7,332.643600,332.025600,-0.618000
2,85,2.97730400,8,354.756600,354.050100,-0.706500
2,85,2.97730400,9,366.856900,366.635700,-0.221200
2,85,2.97730400,10,387.177300,386.806800,-0.370500
2,85,2.97730400,11,391.766600,390.967400,-0.799200
2,85,2.97730400,12,429.751100,429.426200,-0.324900
2,85,2.97730400,13,430.512900,430.014600,-0.498300
2,85,2.97730400,14,433.927300,433.654600,-0.272700
2,85,2.97730400,15,460.145600,460.015800,-0.129800
2,85,2.97730400,16,478.123000,477.920400,-0.202600
2,85,2.97730400,17,499.600100,499.151400,-0.448700
2,85,2.97730400,18,501.474900,500.963900,-0.511000
2,85,2.97730400,19,504.505900,504.479900,-0.026000
2,85,2.97730400,20,517.366000,516.961400,-0.404600
2,85,2.97730400,21,539.688500,539.328000,-0.360500
2,85,2.97730400,22,567.861300,567.539700,-0.321600
2,85,2.97730400,23,587.213600,587.073900,-0.139700
2,85,2.97730400,24,629.677900,629.330400,-0.347500
2,85,2.97730400,25,637.802600,637.793000,-0.009600
2,85,2.97730400,26,643.102800,643.245800,0.143000
2,85,2.97730400,27,715.266200,714.104500,-1.161700
2,85,2.97730400,28,730.934100,729.881800,-1.052300
2,85,2.97730400,29,763.719400,763.011400,-0.708000
2,85,2.97730400,30,794.355900,793.995600,-0.360300
2,86,3.00361800,1,209.384100,209.230500,-0.153600
2,86,3.00361800,2,246.591900,246.266200,-0.325700
2,86,3.00361800,3,248.310600,248.285100,-0.025500
2,86,3.00361800,4,248.787200,248.359400,-0.427800
2,86,3.00361800,5,277.390400,277.266900,-0.123500
2,86,3.00361800,6,310.739500,310.517300,-0.222200
2,86,3.00361800,7,333.210900,332.621400,-0.589500
2,86,3.00361800,8,355.451200,354.775100,-0.676100
2,86,3.00361800,9,364.876600,364.650000,-0.226600
2,86,3.00361800,10,387.543700,387.170400,-0.373300
2,86,3.00361800,11,388.096600,387.286500,-0.810100
2,86,3.00361800,12,427.821400,427.666500,-0.154900
2,86,3.00361800,13,428.112600,427.746000,-0.366600
2,86,3.00361800,14,443.072000,442.443400,-0.628600
2,86,3.00361800,15,460.247700,460.119100,-0.128600
2,86,3.00361800,16,473.849800,473.690800,-0.159000
2,86,3.00361800,17,496.643000,496.075700,-0.567300
2,86,3.00361800,18,503.867800,503.420500,-0.447300
2,86,3.00361800,19,504.911900,504.875100,-0.036800
2,86,3.00361800,20,515.543700,515.116200,-0.427500
2,86,3.00361800,21,538.652300,538.294200,-0.358100
2,86,3.00361800,22,572.703400,572.444100,-0.259300
2,86,3.00361800,23,588.515000,588.386900,-0.128100
2,86,3.00361800,24,629.178900,628.790900,-0.388000
2,86,3.00361800,25,638.169900,638.148300,-0.021600
2,86,3.00361800,26,644.041700,644.101700,0.060000
2,86,3.00361800,27,715.160600,714.032600,-1.128000
2,86,3.00361800,28,731.966300,730.947900,-1.018400
2,86,3.00361800,29,765.601600,764.955200,-0.646400
2,86,3.00361800,30,789.461000,789.050400,-0.410600
2,87,3.02993300,1,213.707400,213.565400,-0.142000
2,87,3.02993300,2,246.488700,246.538100,0.049400
2,87,3.02993300,3,247.800800,247.449900,-0.350900
2,87,3.02993300,4,253.980800,253.524100,-0.456700
2,87,3.02993300,5,279.180600,279.040600,-0.140000
2,87,3.02993300,6,307.308000,307.081900,-0.226100
2,87,3.02993300,7,333.450800,332.884200,-0.566600
2,87,3.02993300,8,356.137400,355.491400,-0.646000
2,87,3.02993300,9,362.742200,362.517200,-0.225000
2,87,3.02993300,10,384.567000,383.773800,-0.793200
2,87,3.02993300,11,387.982100,387.586500,-0.395600
2,87,3.02993300,12,423.180300,422.990300,-0.190000
2,87,3.02993300,13,426.179500,425.851200,-0.328300
2,87,3.02993300,14,453.463100,452.772200,-0.690900
2,87,3.02993300,15,460.293500,460.161100,-0.132400
2,87,3.02993300,16,470.698100,470.600500,-0.097600
2,87,3.02993300,17,493.302800,492.722400,-0.580400
2,87,3.02993300,18,505.432000,505.371900,-0.060100
2,87,3.02993300,19,506.679500,506.185800,-0.493700
2,87,3.02993300,20,513.038000,512.603200,-0.434800
2,87,3.02993300,21,537.550700,537.200100,-0.350600
2,87,3.02993300,22,577.049400,576.852900,-0.196500
2,87,3.02993300,23,589.837800,589.720800,-0.117000
2,87,3.02993300,24,628.654300,628.232300,-0.422000
2,87,3.02993300,25,638.564300,638.530600,-0.033700
2,87,3.02993300,26,645.539000,645.514600,-0.024400
2,87,3.02993300,27,715.031700,713.946000,-1.085700
2,87,3.02993300,28,732.862300,731.876400,-0.985900
2,87,3.02993300,29,767.339600,766.758200,-0.581400
2,87,3.02993300,30,784.507300,784.041400,-0.465900
2,88,3.05624800,1,216.674900,216.524500,-0.150400
2,88,3.05624800,2,245.119800,245.167300,0.047500
2,88,3.05624800,3,248.152800,247.812700,-0.340100
2,88,3.05624800,4,260.652300,260.235600,-0.416700
2,88,3.05624800,5,281.731800,281.564700,-0.167100
2,88,3.05624800,6,304.064500,303.840300,-0.224200
2,88,3.05624800,7,333.431800,332.882300,-0.549500
2,88,3.05624800,8,356.779100,356.162800,-0.616300
2,88,3.05624800,9,360.445000,360.227500,-0.217500
2,88,3.05624800,10,381.290100,380.507200,-0.782900
2,88,3.05624800,11,388.396300,387.994900,-0.401400
2,88,3.05624800,12,418.975700,418.777000,-0.198700
2,88,3.05624800,13,424.143200,423.823400,-0.319800
2,88,3.05624800,14,458.160300,457.601600,-0.558700
2,88,3.05624800,15,460.185100,460.041400,-0.143700
2,88,3.05624800,16,473.061100,472.852800,-0.208300
2,88,3.05624800,17,490.113200,489.530200,-0.583000
2,88,3.05624800,18,505.938700,505.776100,-0.162600
2,88,3.05624800,19,509.418300,508.879600,-0.538700
2,88,3.05624800,20,510.054400,509.672700,-0.381700
2,88,3.05624800,21,536.393200,536.056000,-0.337200
2,88,3.05624800,22,580.862300,580.725400,-0.136900
2,88,3.05624800,23,591.166600,591.059500,-0.107100
2,88,3.05624800,24,628.153900,627.705000,-0.448900
2,88,3.05624800,25,638.952600,638.902700,-0.049900
2,88,3.05624800,26,647.556500,647.455300,-0.101200
2,88,3.05624800,27,714.893700,713.857200,-1.036500
2,88,3.05624800,28,733.587700,732.632500,-0.955200
2,88,3.05624800,29,768.929700,768.417600,-0.512100
2,88,3.05624800,30,779.525600,778.997500,-0.528100
2,89,3.08256300,1,218.105800,217.928500,-0.177300
2,89,3.08256300,2,244.206300,244.248700,0.042400
2,89,3.08256300,3,249.538800,249.245400,-0.293400
2,89,3.08256300,4,267.233000,266.844200,-0.388800
2,89,3.08256300,5,284.731400,284.524900,-0.206500
2,89,3.08256300,6,301.157500,300.946500,-0.211000
2,89,3.08256300,7,333.196800,332.658400,-0.538400
2,89,3.08256300,8,357.342800,356.755400,-0.587400
2,89,3.08256300,9,357.988600,357.783300,-0.205300
2,89,3.08256300,10,378.308000,377.544900,-0.763100
2,89,3.08256300,11,388.727100,388.323400,-0.403700
2,89,3.08256300,12,415.324000,415.114000,-0.210000
2,89,3.08256300,13,422.052600,421.741200,-0.311400
2,89,3.08256300,14,455.887100,455.523400,-0.363700
2,89,3.08256300,15,459.828500,459.664100,-0.164400
2,89,3.08256300,16,481.956300,481.611600,-0.344700
2,89,3.08256300,17,487.199900,486.621200,-0.578700
2,89,3.08256300,18,505.240000,504.688100,-0.551900
2,89,3.08256300,19,508.001500,507.942500,-0.059000
2,89,3.08256300,20,512.041800,511.445900,-0.595900
2,89,3.08256300,21,535.197700,534.879900,-0.317800
2,89,3.08256300,22,584.134400,584.050400,-0.084000
2,89,3.08256300,23,592.483000,592.383900,-0.099100
2,89,3.08256300,24,627.722900,627.254600,-0.468300
2,89,3.08256300,25,639.294700,639.222100,-0.072600
2,89,3.08256300,26,650.024000,649.860900,-0.163100
2,89,3.08256300,27,714.763100,713.780900,-0.982200
2,89,3.08256300,28,734.114800,733.188600,-0.926200
2,89,3.08256300,29,770.340800,769.913300,-0.427500
2,89,3.08256300,30,774.579600,773.970300,-0.609300
2,90,3.10887700,1,218.166900,217.957600,-0.209300
2,90,3.10887700,2,243.735900,243.769100,0.033200
2,90,3.10887700,3,251.889200,251.652100,-0.237100
2,90,3.10887700,4,273.720600,273.355700,-0.364900
